The impact of what we build is important to me
Somewhat agree

Strongly agree

Somewhat disagree
Strongly agree

Strongly agree


Strongly agree
Strongly agree
Strongly agree
Strongly agree
Strongly agree
Strongly agree
Strongly agree

Strongly agree
Strongly agree
Strongly agree
Somewhat agree
Strongly agree
Strongly agree
Neutral
Strongly agree
Somewhat agree
Strongly agree
